Loan_ID,Gender,Married,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN08287,Female,No,3+,22935,11802,152,120,1.0,Semiurban,N
LN08288,Male,Yes,0,6987,9143,324,180,0.0,Semiurban,Y
LN08289,Female,No,2,18214,9106,330,120,0.0,Semiurban,N
LN08290,Male,Yes,2,2237,11017,410,120,1.0,Semiurban,N
LN08291,Male,Yes,2,14183,1926,312,360,0.0,Urban,N
LN08292,Male,Yes,2,5454,7386,403,120,0.0,Rural,N
LN08293,Female,Yes,0,9103,2115,276,120,1.0,Urban,N
LN08294,Male,No,2,17740,14758,217,360,1.0,Semiurban,N
LN08295,Female,No,1,23935,11572,81,360,0.0,Rural,N
LN08296,Male,Yes,1,24792,8537,527,360,1.0,Semiurban,N
LN08297,Male,Yes,0,12422,1542,105,360,0.0,Rural,Y
LN08298,Male,Yes,2,8221,11889,593,360,0.0,Urban,Y
LN08299,Female,Yes,3+,8045,3511,311,360,1.0,Semiurban,N
LN08300,Female,Yes,1,16590,12053,694,180,1.0,Semiurban,N
LN08301,Male,Yes,2,10528,3368,438,180,0.0,Semiurban,Y
LN08302,Male,No,0,22519,7123,106,240,0.0,Rural,Y
LN08303,Female,No,3+,6828,8422,344,120,0.0,Urban,N
LN08304,Male,Yes,1,7154,5975,653,360,0.0,Semiurban,Y
LN08305,Male,Yes,1,7814,3583,266,180,0.0,Semiurban,N
LN08306,Male,Yes,1,8326,13773,407,360,1.0,Semiurban,N
LN08307,Male,Yes,2,2759,7952,387,240,0.0,Semiurban,Y
LN08308,Male,No,3+,10317,51,439,360,1.0,Rural,Y
LN08309,Female,No,0,23163,11188,263,180,1.0,Urban,N
LN08310,Female,Yes,2,3777,5267,254,240,1.0,Semiurban,N
LN08311,Male,No,2,17781,5493,167,120,0.0,Semiurban,N
LN08312,Female,Yes,3+,15971,14867,430,180,0.0,Semiurban,Y
LN08313,Female,Yes,2,12614,5206,358,120,0.0,Rural,N
LN08314,Female,No,2,17689,10101,54,180,0.0,Urban,Y
LN08315,Female,Yes,1,9423,2771,130,360,1.0,Rural,N
LN08316,Male,Yes,2,4042,14787,555,240,1.0,Urban,N
LN08317,Male,Yes,3+,19178,3410,699,120,1.0,Rural,N
LN08318,Male,No,3+,20796,6928,464,360,0.0,Rural,N
LN08319,Female,No,0,11693,4869,218,360,1.0,Rural,Y
LN08320,Female,Yes,0,19793,13055,526,240,0.0,Urban,Y
LN08321,Female,No,2,23651,1422,491,240,1.0,Rural,Y
LN08322,Female,Yes,3+,8611,13955,73,240,0.0,Rural,N
LN08323,Female,No,1,18720,8986,119,120,1.0,Semiurban,N
LN08324,Female,Yes,0,18474,11069,54,240,1.0,Rural,N
LN08325,Female,Yes,0,23658,7760,541,240,1.0,Semiurban,Y
LN08326,Male,Yes,0,24915,1059,554,360,1.0,Semiurban,Y
LN08327,Female,No,2,21882,8952,67,240,1.0,Rural,N
LN08328,Male,Yes,0,18391,13945,317,360,0.0,Semiurban,N
LN08329,Male,Yes,3+,7540,14767,594,240,0.0,Semiurban,N
LN08330,Male,No,3+,21448,4660,146,180,0.0,Semiurban,Y
LN08331,Female,Yes,1,8868,2503,170,240,0.0,Rural,N
LN08332,Female,No,0,6749,8422,266,360,1.0,Semiurban,Y
LN08333,Female,Yes,3+,5533,9355,307,120,0.0,Rural,N
LN08334,Female,Yes,1,7490,10933,271,240,1.0,Rural,N
LN08335,Male,Yes,2,5597,14635,520,180,1.0,Semiurban,N
LN08336,Female,No,3+,19590,14968,694,180,0.0,Rural,N
LN08337,Female,Yes,3+,18670,11002,164,360,0.0,Semiurban,Y
LN08338,Female,Yes,0,4690,12905,521,120,1.0,Urban,Y
LN08339,Male,Yes,2,24402,8533,632,360,0.0,Semiurban,N
LN08340,Male,Yes,0,11215,467,305,120,0.0,Rural,Y
LN08341,Male,Yes,2,20466,11784,685,120,0.0,Rural,N
LN08342,Female,No,2,6211,7662,130,360,1.0,Urban,Y
LN08343,Male,Yes,1,14104,7881,513,360,0.0,Urban,N
LN08344,Male,Yes,3+,5604,12482,102,180,1.0,Semiurban,Y
LN08345,Male,Yes,2,8672,10672,306,240,0.0,Semiurban,Y
LN08346,Female,No,0,24694,6996,237,120,0.0,Semiurban,Y
LN08347,Male,No,1,7172,7976,276,180,0.0,Urban,N
LN08348,Male,No,1,10535,14566,528,240,0.0,Semiurban,N
LN08349,Male,No,2,16893,5541,288,120,0.0,Semiurban,N
LN08350,Male,Yes,1,1525,14399,147,360,1.0,Urban,Y
LN08351,Female,No,1,3566,6159,476,240,1.0,Urban,N
LN08352,Female,Yes,0,1719,1900,456,120,0.0,Rural,Y
LN08353,Female,Yes,2,24671,6798,444,240,1.0,Rural,N
LN08354,Female,Yes,0,20461,13911,115,360,0.0,Rural,Y
LN08355,Male,Yes,0,13402,8732,233,240,1.0,Semiurban,Y
LN08356,Male,Yes,0,24663,11811,409,360,0.0,Semiurban,N
LN08357,Male,Yes,3+,2966,6518,235,240,1.0,Semiurban,N
LN08358,Male,No,0,13622,12486,195,360,1.0,Semiurban,Y
LN08359,Female,Yes,2,10684,10012,82,240,0.0,Semiurban,Y
LN08360,Female,Yes,0,20521,11650,436,180,0.0,Urban,Y
LN08361,Female,No,2,7506,13936,158,240,1.0,Semiurban,N
LN08362,Male,No,2,24867,7591,59,360,0.0,Semiurban,Y
LN08363,Male,Yes,2,3690,13677,232,120,0.0,Urban,Y
LN08364,Female,Yes,3+,7102,1964,326,360,1.0,Urban,Y
LN08365,Male,No,3+,6324,6686,472,360,0.0,Semiurban,Y
LN08366,Male,No,2,4336,3830,221,360,1.0,Semiurban,N
LN08367,Male,No,3+,16293,970,293,180,0.0,Semiurban,Y
LN08368,Female,Yes,2,7263,6245,303,240,1.0,Urban,N
LN08369,Male,Yes,1,24683,1259,137,120,0.0,Urban,Y
LN08370,Female,Yes,2,19278,1163,589,360,0.0,Urban,N
LN08371,Male,Yes,2,7068,1862,325,360,0.0,Rural,N
LN08372,Female,No,1,18333,6335,675,360,0.0,Rural,N
LN08373,Male,Yes,2,18578,12237,634,120,0.0,Semiurban,N
LN08374,Female,Yes,2,18953,2295,253,120,1.0,Urban,Y
LN08375,Female,No,2,15696,6431,362,240,0.0,Rural,Y
LN08376,Female,No,3+,3810,12416,64,120,0.0,Rural,Y
LN08377,Female,Yes,1,3974,8487,369,120,0.0,Urban,N
LN08378,Female,No,1,13032,8171,319,360,1.0,Rural,N
LN08379,Male,Yes,2,9916,14119,107,120,0.0,Rural,N
LN08380,Male,Yes,1,8138,8718,628,240,0.0,Urban,Y
LN08381,Male,Yes,2,14946,8309,67,180,0.0,Rural,Y
LN08382,Male,No,1,9174,2036,310,360,0.0,Semiurban,Y
LN08383,Male,Yes,1,16616,1398,128,360,0.0,Rural,Y
LN08384,Male,Yes,2,14150,10469,161,240,1.0,Rural,N
LN08385,Female,Yes,2,21153,6839,477,240,1.0,Urban,N
LN08386,Female,Yes,0,24814,6800,378,180,1.0,Urban,Y
LN08387,Female,No,2,10205,12474,652,180,0.0,Rural,Y
LN08388,Female,Yes,3+,12179,10200,262,360,1.0,Semiurban,Y
LN08389,Male,No,0,19540,12682,434,120,0.0,Semiurban,Y
LN08390,Female,No,0,12029,14306,448,360,0.0,Urban,N
LN08391,Male,Yes,2,8334,2896,157,240,0.0,Rural,N
LN08392,Male,No,3+,15224,6747,364,180,0.0,Urban,N
LN08393,Male,No,0,12825,10655,553,360,1.0,Urban,Y
LN08394,Female,No,0,16588,12641,288,240,1.0,Urban,Y
LN08395,Male,No,2,13593,10798,212,180,1.0,Urban,N
LN08396,Male,Yes,0,10752,5487,417,180,1.0,Urban,Y
LN08397,Male,Yes,1,9448,8335,108,360,1.0,Rural,Y
LN08398,Male,Yes,0,19108,4066,541,120,0.0,Rural,N
LN08399,Female,Yes,3+,4091,10184,197,180,1.0,Urban,Y
LN08400,Female,Yes,3+,4562,14496,61,360,1.0,Semiurban,N
LN08401,Male,No,3+,9086,8716,424,180,0.0,Urban,N
LN08402,Female,No,1,4695,115,316,180,0.0,Semiurban,N
LN08403,Female,No,2,11348,5320,292,120,1.0,Semiurban,N
LN08404,Female,No,1,5227,9975,189,120,1.0,Rural,Y
LN08405,Female,No,1,16829,6077,200,180,0.0,Rural,Y
LN08406,Female,Yes,2,5681,14869,184,240,1.0,Rural,N
LN08407,Female,Yes,1,5331,2164,388,120,0.0,Semiurban,Y
LN08408,Female,Yes,2,24679,9507,154,240,0.0,Rural,Y
LN08409,Male,Yes,1,13060,14832,228,360,1.0,Rural,Y
LN08410,Female,Yes,2,21475,10169,487,240,1.0,Semiurban,Y
LN08411,Male,Yes,3+,2946,14385,65,360,0.0,Semiurban,Y
LN08412,Male,Yes,3+,8988,10907,283,240,0.0,Urban,Y
LN08413,Female,No,2,22382,8911,65,240,0.0,Semiurban,Y
LN08414,Female,No,0,16107,3105,313,360,1.0,Urban,Y
LN08415,Male,No,1,8037,9377,613,240,1.0,Urban,N
LN08416,Male,No,3+,2101,12796,336,360,1.0,Semiurban,Y
LN08417,Female,Yes,0,15063,6627,493,240,0.0,Rural,N
LN08418,Male,Yes,3+,14156,8652,92,120,1.0,Semiurban,Y
LN08419,Female,Yes,0,18340,1126,209,180,1.0,Semiurban,Y
LN08420,Male,Yes,0,4990,10337,628,120,0.0,Urban,Y
LN08421,Female,Yes,3+,20872,6492,679,360,0.0,Semiurban,Y
LN08422,Male,Yes,1,12725,9876,169,120,1.0,Semiurban,N
LN08423,Male,No,1,18404,10825,296,360,0.0,Rural,N
LN08424,Female,No,1,23505,6689,551,120,0.0,Semiurban,Y
LN08425,Male,No,3+,20026,11915,460,120,0.0,Semiurban,Y
LN08426,Female,No,3+,12878,2119,95,180,0.0,Semiurban,Y
LN08427,Female,No,2,23971,13116,606,120,0.0,Semiurban,N
LN08428,Female,Yes,0,17918,5701,122,240,1.0,Semiurban,Y
LN08429,Female,No,2,23632,7670,629,360,1.0,Semiurban,Y
LN08430,Female,Yes,3+,10239,14157,598,240,0.0,Semiurban,Y
LN08431,Male,No,2,9965,7481,671,120,1.0,Urban,Y
LN08432,Female,Yes,1,24384,6111,157,120,0.0,Semiurban,Y
LN08433,Female,Yes,0,19884,3302,425,360,0.0,Urban,N
LN08434,Male,No,1,11899,3572,624,360,0.0,Semiurban,Y
LN08435,Male,Yes,1,4394,10604,475,180,1.0,Semiurban,Y
LN08436,Female,No,0,5989,10595,362,360,0.0,Rural,Y
LN08437,Female,No,2,19368,13796,671,120,0.0,Rural,Y
LN08438,Female,No,0,8609,8615,257,360,1.0,Rural,Y
LN08439,Male,No,0,16741,13424,71,120,0.0,Urban,N
LN08440,Female,Yes,3+,19295,12959,495,240,1.0,Rural,N
LN08441,Female,Yes,1,22716,5606,474,120,0.0,Semiurban,Y
LN08442,Male,No,3+,10958,1926,107,240,0.0,Semiurban,Y
LN08443,Female,Yes,2,21521,12752,392,240,1.0,Urban,Y
LN08444,Female,No,2,7235,14691,109,180,0.0,Semiurban,N
LN08445,Male,No,0,19173,9544,575,360,0.0,Urban,N
LN08446,Male,No,0,21304,4956,358,240,0.0,Semiurban,Y
LN08447,Female,Yes,2,2134,2319,333,180,1.0,Rural,Y
LN08448,Female,Yes,3+,20229,3522,476,120,1.0,Semiurban,N
LN08449,Female,No,0,18540,7370,121,180,0.0,Rural,Y
LN08450,Female,Yes,2,3516,9419,582,180,1.0,Urban,N
LN08451,Female,Yes,1,14292,5272,459,120,1.0,Rural,Y
LN08452,Male,Yes,0,12064,3294,686,240,1.0,Rural,Y
LN08453,Male,Yes,3+,12635,13035,343,120,1.0,Urban,N
LN08454,Female,Yes,0,20620,7458,475,240,1.0,Semiurban,Y
LN08455,Male,Yes,0,18290,3840,681,120,1.0,Rural,Y
LN08456,Female,Yes,2,9473,6451,475,240,1.0,Rural,Y
LN08457,Female,No,0,18306,5334,104,180,1.0,Urban,Y
LN08458,Female,Yes,2,16028,8114,505,180,0.0,Semiurban,Y
LN08459,Male,Yes,0,10061,4070,187,240,1.0,Urban,Y
LN08460,Female,Yes,0,8287,12673,454,180,1.0,Rural,Y
LN08461,Male,No,2,15186,14387,396,180,1.0,Rural,N
LN08462,Male,Yes,3+,17728,12143,587,180,0.0,Urban,Y
LN08463,Male,No,0,24003,5315,134,360,1.0,Rural,Y
LN08464,Female,No,1,7197,11870,355,120,0.0,Rural,N
LN08465,Male,No,0,18008,12855,411,120,0.0,Semiurban,N
LN08466,Female,Yes,1,14740,9291,501,240,1.0,Urban,Y
LN08467,Male,No,1,24723,13107,169,360,0.0,Semiurban,N
LN08468,Male,Yes,2,8164,3732,247,180,1.0,Urban,Y
LN08469,Male,Yes,1,22804,2193,427,240,0.0,Rural,Y
LN08470,Female,Yes,1,21389,2524,671,180,0.0,Urban,Y
LN08471,Male,Yes,0,15531,3522,336,360,0.0,Urban,Y
LN08472,Female,Yes,2,24341,8910,372,180,1.0,Rural,Y
LN08473,Female,No,3+,19370,12038,562,360,0.0,Urban,N
LN08474,Male,Yes,2,2202,3173,320,180,1.0,Urban,N
LN08475,Female,No,2,12606,4306,453,120,0.0,Urban,Y
LN08476,Female,No,0,3430,1370,493,120,0.0,Urban,N
LN08477,Female,Yes,3+,19914,952,350,120,0.0,Urban,N
LN08478,Male,Yes,2,11824,3459,529,240,0.0,Semiurban,N
LN08479,Male,No,1,23604,7949,413,360,0.0,Urban,Y
LN08480,Female,No,3+,18857,9872,437,120,0.0,Urban,N
LN08481,Female,No,1,7750,10771,80,360,1.0,Urban,Y
LN08482,Female,No,3+,7870,14683,460,180,1.0,Rural,N
LN08483,Male,Yes,3+,14657,4997,350,180,1.0,Urban,N
LN08484,Male,Yes,3+,7365,6778,118,360,1.0,Rural,N
LN08485,Female,No,3+,9828,5220,650,240,0.0,Rural,Y
LN08486,Female,No,0,17722,10129,192,180,0.0,Semiurban,N
LN08487,Male,Yes,3+,8938,4931,341,180,0.0,Semiurban,Y
LN08488,Male,No,3+,4741,6226,106,180,0.0,Semiurban,N
LN08489,Female,Yes,3+,21306,13787,328,360,1.0,Semiurban,N
LN08490,Female,No,2,5912,12316,503,360,1.0,Semiurban,Y
LN08491,Male,Yes,1,13244,13299,630,120,0.0,Rural,Y
LN08492,Male,No,3+,5702,11135,441,120,0.0,Semiurban,Y
LN08493,Female,No,0,8565,11067,335,360,1.0,Rural,N
LN08494,Female,Yes,2,6080,5395,105,360,1.0,Urban,N
LN08495,Male,Yes,0,6742,5893,126,240,1.0,Urban,N
LN08496,Female,No,3+,20919,12878,422,180,0.0,Semiurban,Y
LN08497,Female,Yes,2,15888,6606,157,120,1.0,Urban,N
LN08498,Female,No,1,2866,202,644,360,0.0,Urban,N
LN08499,Female,No,0,20875,14067,100,240,1.0,Urban,N
LN08500,Male,Yes,2,12310,6755,401,240,0.0,Semiurban,Y
LN08501,Female,No,0,19113,8401,465,360,1.0,Semiurban,N
LN08502,Male,Yes,1,4592,6163,600,240,1.0,Rural,Y
LN08503,Male,No,2,6311,14891,544,360,1.0,Semiurban,N
LN08504,Male,No,1,5501,1495,237,180,1.0,Rural,N
LN08505,Female,No,1,19446,13269,683,360,0.0,Semiurban,Y
LN08506,Male,Yes,2,22871,7579,156,120,0.0,Semiurban,N
LN08507,Female,Yes,2,4507,5536,504,120,0.0,Urban,Y
LN08508,Female,Yes,2,5325,11574,304,360,1.0,Urban,Y
LN08509,Male,Yes,0,10484,1388,51,120,0.0,Urban,N
LN08510,Male,No,3+,11738,12944,676,240,1.0,Semiurban,Y
LN08511,Male,Yes,1,14867,13730,261,360,1.0,Rural,Y
LN08512,Male,Yes,0,7777,547,688,120,1.0,Urban,N
LN08513,Male,No,2,11944,14762,676,360,0.0,Urban,N
LN08514,Female,Yes,3+,17427,2725,66,240,1.0,Semiurban,N
LN08515,Female,No,1,17948,3621,381,180,1.0,Semiurban,N
LN08516,Female,Yes,3+,20865,5952,493,360,0.0,Semiurban,N
LN08517,Male,Yes,3+,22001,12289,491,180,1.0,Rural,Y
LN08518,Male,Yes,0,20851,8041,347,120,0.0,Rural,Y
LN08519,Male,Yes,3+,12179,10599,186,120,0.0,Semiurban,N
LN08520,Male,Yes,1,23036,1752,170,120,0.0,Rural,N
LN08521,Male,Yes,2,4567,5514,368,240,1.0,Urban,N
LN08522,Female,Yes,1,15453,12259,593,360,1.0,Rural,N
LN08523,Female,No,1,10719,12168,463,360,1.0,Semiurban,N
LN08524,Male,No,2,7146,301,322,240,1.0,Semiurban,N
LN08525,Female,Yes,2,4443,792,288,180,1.0,Urban,N
LN08526,Female,No,1,20885,6906,164,120,1.0,Semiurban,Y
LN08527,Female,Yes,0,16460,1966,650,360,0.0,Rural,N
LN08528,Female,No,0,20201,3489,537,240,1.0,Rural,Y
LN08529,Female,No,1,21276,4743,332,180,1.0,Semiurban,N
LN08530,Female,Yes,0,16598,1533,544,360,0.0,Semiurban,N
LN08531,Male,No,1,13455,2120,204,240,1.0,Semiurban,N
LN08532,Female,No,0,1836,2146,282,240,0.0,Urban,Y
LN08533,Male,Yes,2,3508,14978,274,360,1.0,Urban,N
LN08534,Male,No,1,16627,2139,238,240,1.0,Urban,Y
LN08535,Male,Yes,2,12536,7040,272,240,1.0,Rural,N
LN08536,Female,No,2,23020,9576,491,240,1.0,Urban,N
LN08537,Female,Yes,3+,5952,9664,158,120,0.0,Urban,N
LN08538,Male,No,0,20839,12764,101,120,1.0,Rural,Y
LN08539,Male,Yes,2,13550,1161,482,360,0.0,Rural,Y
LN08540,Female,Yes,1,5188,11207,445,360,1.0,Semiurban,Y
LN08541,Female,No,2,23890,3910,585,240,1.0,Rural,N
LN08542,Female,No,2,22788,13550,276,120,1.0,Semiurban,N
LN08543,Female,Yes,3+,14703,10489,576,120,1.0,Semiurban,Y
LN08544,Female,No,0,24784,4886,352,180,1.0,Semiurban,Y
LN08545,Female,No,2,6639,3942,240,180,0.0,Semiurban,N
LN08546,Female,No,1,10162,10433,262,120,1.0,Semiurban,Y
LN08547,Male,Yes,2,19845,12463,453,360,0.0,Rural,Y
LN08548,Female,Yes,2,17762,3730,401,180,0.0,Rural,Y
LN08549,Male,No,1,24542,2009,574,120,1.0,Urban,Y
LN08550,Male,No,1,15524,6852,319,120,0.0,Rural,N
LN08551,Female,Yes,3+,17908,7817,173,120,1.0,Urban,N
LN08552,Male,Yes,1,6881,7541,385,120,0.0,Rural,Y
LN08553,Male,Yes,0,23822,3732,490,240,1.0,Semiurban,N
LN08554,Female,Yes,3+,2027,12920,665,240,0.0,Rural,Y
LN08555,Female,Yes,3+,4596,14239,569,120,1.0,Urban,Y
LN08556,Male,No,0,11537,8010,93,180,1.0,Urban,N
LN08557,Male,No,0,23991,9248,668,180,0.0,Urban,N
LN08558,Male,Yes,3+,20076,5400,671,180,1.0,Urban,N
LN08559,Male,Yes,0,15395,10683,555,360,0.0,Semiurban,Y
LN08560,Female,No,3+,1905,3979,697,240,1.0,Rural,N
LN08561,Male,Yes,0,13734,11051,366,180,0.0,Semiurban,N
LN08562,Male,Yes,1,17094,9115,230,240,1.0,Semiurban,Y
LN08563,Female,Yes,1,14443,11115,59,240,1.0,Rural,Y
LN08564,Male,Yes,3+,8885,13722,684,180,1.0,Semiurban,Y
LN08565,Female,Yes,2,20226,9784,139,180,0.0,Urban,N
LN08566,Female,Yes,0,18659,8843,690,240,0.0,Rural,Y
LN08567,Male,Yes,1,15651,10678,105,180,0.0,Semiurban,N
LN08568,Male,No,2,18038,14798,620,180,0.0,Rural,N
LN08569,Male,No,2,20177,9436,331,240,1.0,Urban,Y
LN08570,Female,No,1,23332,9211,491,240,1.0,Rural,N
LN08571,Female,Yes,3+,24744,2544,233,240,1.0,Rural,Y
LN08572,Female,Yes,2,11480,12317,453,240,0.0,Semiurban,Y
LN08573,Female,Yes,3+,21276,2681,188,120,1.0,Semiurban,Y
LN08574,Male,No,0,2039,12001,358,120,1.0,Semiurban,N
LN08575,Male,Yes,3+,7867,8059,699,180,1.0,Rural,Y
LN08576,Male,No,3+,12360,8458,199,240,1.0,Urban,Y
LN08577,Male,Yes,1,14044,7728,99,120,0.0,Urban,N
LN08578,Female,Yes,3+,4781,14892,411,120,1.0,Semiurban,Y
LN08579,Female,Yes,2,10316,5609,444,240,1.0,Urban,N
LN08580,Male,No,0,22330,6241,297,120,1.0,Urban,Y
LN08581,Male,No,3+,7837,12814,100,180,1.0,Urban,N
LN08582,Female,Yes,1,7169,14282,622,180,1.0,Semiurban,N
LN08583,Female,Yes,2,19787,2321,500,360,1.0,Rural,N
LN08584,Male,No,2,22586,429,276,180,1.0,Urban,N
LN08585,Male,No,3+,9110,13691,562,240,1.0,Rural,N
LN08586,Female,No,2,15733,11182,193,360,0.0,Semiurban,N
LN08587,Female,No,2,2021,1424,319,120,0.0,Urban,Y
LN08588,Female,Yes,3+,15371,13056,113,180,1.0,Rural,N
LN08589,Female,Yes,0,11092,7732,238,180,0.0,Urban,Y
LN08590,Female,Yes,0,5288,13591,308,120,1.0,Urban,Y
LN08591,Female,No,1,17257,9815,472,240,1.0,Urban,N
LN08592,Male,Yes,1,16792,13903,435,240,1.0,Urban,N
LN08593,Male,Yes,1,10925,3341,194,180,0.0,Semiurban,N
LN08594,Male,No,2,11349,10735,429,120,1.0,Semiurban,N
LN08595,Female,No,2,16117,2593,469,180,1.0,Rural,N
LN08596,Female,No,3+,2323,9110,300,120,0.0,Rural,Y
LN08597,Female,Yes,3+,4118,7710,191,120,1.0,Semiurban,N
LN08598,Female,Yes,3+,9582,9932,434,360,0.0,Semiurban,N
LN08599,Female,Yes,0,2763,5234,407,240,0.0,Semiurban,N
LN08600,Male,Yes,3+,4551,901,435,180,1.0,Rural,Y
LN08601,Female,Yes,3+,17702,8143,501,120,0.0,Rural,N
LN08602,Male,No,0,4091,5497,497,360,1.0,Urban,Y
LN08603,Female,Yes,3+,2689,3333,578,360,0.0,Rural,Y
LN08604,Female,Yes,0,16994,14796,554,240,1.0,Rural,N
LN08605,Female,Yes,3+,2265,22,540,120,1.0,Rural,Y
LN08606,Female,Yes,1,1858,11331,371,180,0.0,Semiurban,Y
LN08607,Female,No,2,24630,14667,427,180,0.0,Urban,Y
LN08608,Female,No,3+,3563,4594,99,360,0.0,Semiurban,Y
LN08609,Male,Yes,2,8109,743,505,240,1.0,Rural,Y
LN08610,Female,No,2,9972,9756,588,360,0.0,Semiurban,Y
LN08611,Female,Yes,3+,10530,11851,251,240,0.0,Rural,N
LN08612,Female,No,0,14302,6937,405,120,0.0,Semiurban,N
LN08613,Female,Yes,3+,20976,6699,79,360,1.0,Semiurban,N
LN08614,Female,Yes,2,19378,9693,680,360,1.0,Semiurban,Y
LN08615,Female,No,0,22077,6697,570,360,1.0,Urban,N
LN08616,Male,Yes,1,2939,13366,482,360,0.0,Semiurban,N
LN08617,Male,Yes,3+,22740,13981,331,240,0.0,Semiurban,N
LN08618,Male,Yes,0,16932,4350,85,240,1.0,Urban,N
LN08619,Male,Yes,3+,3462,1300,125,120,1.0,Semiurban,Y
LN08620,Female,Yes,2,8001,6250,530,120,0.0,Rural,Y
LN08621,Female,No,0,3482,673,288,240,1.0,Urban,Y
LN08622,Female,Yes,3+,12883,7319,251,120,0.0,Urban,N
LN08623,Female,No,2,10835,7516,58,120,1.0,Urban,N
LN08624,Male,No,2,22409,11988,428,120,0.0,Urban,N
LN08625,Male,Yes,3+,7032,7894,315,180,1.0,Semiurban,N
LN08626,Male,Yes,2,14779,12467,646,120,0.0,Semiurban,N
LN08627,Female,Yes,0,9741,12839,477,120,1.0,Urban,N
LN08628,Female,Yes,3+,4525,12468,641,240,1.0,Urban,Y
LN08629,Female,Yes,0,6830,13012,149,180,0.0,Rural,Y
LN08630,Male,Yes,2,4270,1922,297,120,1.0,Rural,N
LN08631,Male,No,0,14881,1880,581,240,0.0,Semiurban,N
LN08632,Male,Yes,2,3355,14525,170,240,0.0,Rural,N
LN08633,Female,Yes,2,7636,9739,513,120,0.0,Semiurban,Y
LN08634,Female,No,3+,10216,14239,542,240,1.0,Semiurban,N
LN08635,Male,No,1,24881,2131,128,360,0.0,Semiurban,N
LN08636,Male,Yes,1,9141,9522,542,360,0.0,Urban,Y
LN08637,Male,No,2,6919,660,183,180,0.0,Rural,N
LN08638,Female,Yes,3+,24911,1763,539,360,1.0,Urban,Y
LN08639,Male,No,0,21499,2267,520,360,1.0,Rural,Y
LN08640,Male,No,3+,11914,2998,259,180,1.0,Urban,N
LN08641,Female,No,2,4556,9936,645,360,0.0,Semiurban,N
LN08642,Male,Yes,0,12776,3994,208,360,0.0,Rural,N
LN08643,Female,No,1,21671,13435,124,360,1.0,Urban,N
LN08644,Male,No,2,9809,14078,100,360,1.0,Urban,N
LN08645,Male,No,2,4407,8711,421,120,0.0,Urban,Y
LN08646,Female,Yes,3+,3150,13303,279,180,0.0,Rural,N
LN08647,Female,Yes,3+,17129,10211,188,180,0.0,Semiurban,N
LN08648,Male,No,0,14876,9272,533,180,1.0,Semiurban,Y
LN08649,Male,Yes,2,12240,13539,520,180,1.0,Semiurban,Y
LN08650,Female,No,1,3502,3460,600,360,0.0,Rural,Y
LN08651,Male,Yes,0,16861,11905,495,120,0.0,Urban,N
LN08652,Female,Yes,3+,6546,9366,277,120,1.0,Urban,N
LN08653,Female,Yes,0,19080,3420,343,180,0.0,Urban,N
LN08654,Male,Yes,2,2220,9906,211,180,0.0,Semiurban,Y
LN08655,Male,Yes,0,10554,5359,415,180,0.0,Semiurban,Y
LN08656,Female,No,1,2093,13780,534,120,1.0,Rural,Y
LN08657,Male,Yes,2,17662,2025,104,180,1.0,Semiurban,N
LN08658,Female,No,2,15035,13146,348,360,0.0,Urban,N
LN08659,Male,No,0,18245,14891,206,180,0.0,Rural,Y
LN08660,Female,No,0,5113,13314,60,180,1.0,Rural,Y
LN08661,Female,No,3+,19788,1808,332,240,0.0,Urban,N
LN08662,Female,No,1,10796,13181,80,240,1.0,Urban,Y
LN08663,Male,Yes,2,12122,5622,427,360,1.0,Semiurban,N
LN08664,Male,Yes,1,8997,9963,463,240,0.0,Urban,Y
LN08665,Male,No,1,18206,3753,515,180,1.0,Urban,N
LN08666,Female,Yes,1,2587,12898,651,180,1.0,Rural,Y
LN08667,Female,Yes,2,24795,5592,597,180,0.0,Urban,Y
LN08668,Female,Yes,3+,20228,1348,633,120,1.0,Rural,Y
LN08669,Female,Yes,0,23761,3939,579,240,0.0,Semiurban,N
LN08670,Female,No,3+,3094,8788,315,180,0.0,Rural,Y
LN08671,Female,No,0,17261,11211,262,180,1.0,Rural,N
LN08672,Female,Yes,0,8399,2451,379,360,1.0,Urban,Y
LN08673,Female,Yes,3+,10637,4662,69,120,0.0,Rural,N
LN08674,Male,Yes,0,12022,3927,516,360,1.0,Semiurban,Y
LN08675,Female,Yes,1,4196,3842,547,360,1.0,Rural,Y
LN08676,Female,Yes,3+,10383,5777,600,360,1.0,Urban,N
LN08677,Male,No,1,18369,12968,178,120,0.0,Semiurban,Y
LN08678,Female,Yes,0,19047,2684,59,240,0.0,Semiurban,N
LN08679,Male,Yes,0,7620,319,638,120,1.0,Rural,Y
LN08680,Male,No,1,21832,2932,295,120,0.0,Semiurban,N
LN08681,Male,Yes,3+,7922,3127,320,360,0.0,Semiurban,N
LN08682,Male,Yes,3+,24006,9294,314,120,0.0,Rural,N
LN08683,Male,No,0,4025,2528,80,180,1.0,Semiurban,N
LN08684,Female,No,3+,2055,8470,345,240,0.0,Semiurban,Y
LN08685,Female,No,2,5020,7231,455,360,0.0,Rural,Y
LN08686,Male,Yes,1,20970,11437,673,180,1.0,Urban,N
LN08687,Male,Yes,1,21418,4613,537,180,1.0,Semiurban,Y
LN08688,Male,No,0,6682,13639,355,240,1.0,Rural,Y
